date,sku,competitor,comp_price
2025-09-05,SKU-023,CompA,120.56
2025-09-05,SKU-023,CompB,118.02
2025-09-06,SKU-023,CompA,114.3
2025-09-06,SKU-023,CompB,111.33
2025-09-07,SKU-023,CompA,117.08
2025-09-07,SKU-023,CompB,118.23
2025-09-08,SKU-023,CompA,113.84
2025-09-08,SKU-023,CompB,111.22
2025-09-09,SKU-023,CompA,113.69
2025-09-09,SKU-023,CompB,116.45
2025-09-10,SKU-023,CompA,120.81
2025-09-10,SKU-023,CompB,120.26
2025-09-11,SKU-023,CompA,114.63
2025-09-11,SKU-023,CompB,115.03
2025-09-12,SKU-023,CompA,110.61
2025-09-12,SKU-023,CompB,115.88
2025-09-13,SKU-023,CompA,113.2
2025-09-13,SKU-023,CompB,117.07
2025-09-14,SKU-023,CompA,115.39
2025-09-14,SKU-023,CompB,120.52
2025-09-15,SKU-023,CompA,112.47
2025-09-15,SKU-023,CompB,115.78
2025-09-16,SKU-023,CompA,122.1
2025-09-16,SKU-023,CompB,118.79
2025-09-17,SKU-023,CompA,124.95
2025-09-17,SKU-023,CompB,123.36
2025-09-18,SKU-023,CompA,119.52
2025-09-18,SKU-023,CompB,115.11
2025-09-19,SKU-023,CompA,119.97
2025-09-19,SKU-023,CompB,121.62
2025-09-20,SKU-023,CompA,106.22
2025-09-20,SKU-023,CompB,110.81
2025-09-21,SKU-023,CompA,119.04
2025-09-21,SKU-023,CompB,115.26
2025-09-22,SKU-023,CompA,124.39
2025-09-22,SKU-023,CompB,127.76
2025-09-23,SKU-023,CompA,122.98
2025-09-23,SKU-023,CompB,120.67
2025-09-24,SKU-023,CompA,117.64
2025-09-24,SKU-023,CompB,116.78
2025-09-25,SKU-023,CompA,111.96
2025-09-25,SKU-023,CompB,114.36
2025-09-26,SKU-023,CompA,111.84
2025-09-26,SKU-023,CompB,117.4
2025-09-27,SKU-023,CompA,112.17
2025-09-27,SKU-023,CompB,112.93
2025-09-28,SKU-023,CompA,116.62
2025-09-28,SKU-023,CompB,114.27
2025-09-29,SKU-023,CompA,116.19
2025-09-29,SKU-023,CompB,119.57
2025-09-30,SKU-023,CompA,122.11
2025-09-30,SKU-023,CompB,123.57
2025-10-01,SKU-023,CompA,124.3
2025-10-01,SKU-023,CompB,118.23
2025-10-02,SKU-023,CompA,120.19
2025-10-02,SKU-023,CompB,123.71
2025-10-03,SKU-023,CompA,124.64
2025-10-03,SKU-023,CompB,121.74
2025-10-04,SKU-023,CompA,118.23
2025-10-04,SKU-023,CompB,120.31
2025-10-05,SKU-023,CompA,120.66
2025-10-05,SKU-023,CompB,118.38
2025-10-06,SKU-023,CompA,117.76
2025-10-06,SKU-023,CompB,116.21
2025-10-07,SKU-023,CompA,116.73
2025-10-07,SKU-023,CompB,112.8
2025-10-08,SKU-023,CompA,120.96
2025-10-08,SKU-023,CompB,119.87
2025-10-09,SKU-023,CompA,118.7
2025-10-09,SKU-023,CompB,114.46
2025-10-10,SKU-023,CompA,113.61
2025-10-10,SKU-023,CompB,110.2
2025-10-11,SKU-023,CompA,112.63
2025-10-11,SKU-023,CompB,112.4
2025-10-12,SKU-023,CompA,126.27
2025-10-12,SKU-023,CompB,121.85
2025-10-13,SKU-023,CompA,121.21
2025-10-13,SKU-023,CompB,121.69
2025-10-14,SKU-023,CompA,111.87
2025-10-14,SKU-023,CompB,112.18
2025-10-15,SKU-023,CompA,123.94
2025-10-15,SKU-023,CompB,126.6
2025-10-16,SKU-023,CompA,121.09
2025-10-16,SKU-023,CompB,120.24
2025-10-17,SKU-023,CompA,116.68
2025-10-17,SKU-023,CompB,116.88
2025-10-18,SKU-023,CompA,117.57
2025-10-18,SKU-023,CompB,119.06
2025-10-19,SKU-023,CompA,119.29
2025-10-19,SKU-023,CompB,118.2
2025-10-20,SKU-023,CompA,110.64
2025-10-20,SKU-023,CompB,110.63
2025-10-21,SKU-023,CompA,116.84
2025-10-21,SKU-023,CompB,116.73
2025-10-22,SKU-023,CompA,123.56
2025-10-22,SKU-023,CompB,121.16
2025-10-23,SKU-023,CompA,114.95
2025-10-23,SKU-023,CompB,115.34
2025-10-24,SKU-023,CompA,120.44
2025-10-24,SKU-023,CompB,118.8
2025-10-25,SKU-023,CompA,114.62
2025-10-25,SKU-023,CompB,117.36
2025-10-26,SKU-023,CompA,105.51
2025-10-26,SKU-023,CompB,107.66
2025-10-27,SKU-023,CompA,125.35
2025-10-27,SKU-023,CompB,119.57
2025-10-28,SKU-023,CompA,124.71
2025-10-28,SKU-023,CompB,120.72
2025-10-29,SKU-023,CompA,113.15
2025-10-29,SKU-023,CompB,107.29
2025-10-30,SKU-023,CompA,114.96
2025-10-30,SKU-023,CompB,120.06
2025-10-31,SKU-023,CompA,115.61
2025-10-31,SKU-023,CompB,116.22
2025-11-01,SKU-023,CompA,110.45
2025-11-01,SKU-023,CompB,111.78
2025-11-02,SKU-023,CompA,114.74
2025-11-02,SKU-023,CompB,111.85
2025-11-03,SKU-023,CompA,121.79
2025-11-03,SKU-023,CompB,121.52
2025-11-04,SKU-023,CompA,115.99
2025-11-04,SKU-023,CompB,117.42
2025-11-05,SKU-023,CompA,115.74
2025-11-05,SKU-023,CompB,114.69
2025-11-06,SKU-023,CompA,118.73
2025-11-06,SKU-023,CompB,119.78
2025-11-07,SKU-023,CompA,120.87
2025-11-07,SKU-023,CompB,117.26
2025-11-08,SKU-023,CompA,109.05
2025-11-08,SKU-023,CompB,111.02
2025-11-09,SKU-023,CompA,121.18
2025-11-09,SKU-023,CompB,120.24
2025-11-10,SKU-023,CompA,121.42
2025-11-10,SKU-023,CompB,118.32
2025-11-11,SKU-023,CompA,120.49
2025-11-11,SKU-023,CompB,122.01
2025-11-12,SKU-023,CompA,116.81
2025-11-12,SKU-023,CompB,118.44
2025-11-13,SKU-023,CompA,121.67
2025-11-13,SKU-023,CompB,118.84
2025-11-14,SKU-023,CompA,107.1
2025-11-14,SKU-023,CompB,109.92
2025-11-15,SKU-023,CompA,112.44
2025-11-15,SKU-023,CompB,113.33
2025-11-16,SKU-023,CompA,119.77
2025-11-16,SKU-023,CompB,118.56
2025-11-17,SKU-023,CompA,113.01
2025-11-17,SKU-023,CompB,115.76
2025-11-18,SKU-023,CompA,116.76
2025-11-18,SKU-023,CompB,115.92
2025-11-19,SKU-023,CompA,121.08
2025-11-19,SKU-023,CompB,116.94
2025-11-20,SKU-023,CompA,109.59
2025-11-20,SKU-023,CompB,113.47
2025-11-21,SKU-023,CompA,112.28
2025-11-21,SKU-023,CompB,113.54
2025-11-22,SKU-023,CompA,117.66
2025-11-22,SKU-023,CompB,120.3
2025-11-23,SKU-023,CompA,113.49
2025-11-23,SKU-023,CompB,111.78
2025-11-24,SKU-023,CompA,109.49
2025-11-24,SKU-023,CompB,111.45
2025-11-25,SKU-023,CompA,113.72
2025-11-25,SKU-023,CompB,114.5
2025-11-26,SKU-023,CompA,102.93
2025-11-26,SKU-023,CompB,102.69
2025-11-27,SKU-023,CompA,117.51
2025-11-27,SKU-023,CompB,123.87
2025-11-28,SKU-023,CompA,118.5
2025-11-28,SKU-023,CompB,116.98
2025-11-29,SKU-023,CompA,114.35
2025-11-29,SKU-023,CompB,118.69
2025-11-30,SKU-023,CompA,114.3
2025-11-30,SKU-023,CompB,117.79
2025-12-01,SKU-023,CompA,116.95
2025-12-01,SKU-023,CompB,121.4
2025-12-02,SKU-023,CompA,120.28
2025-12-02,SKU-023,CompB,122.95
2025-12-03,SKU-023,CompA,117.94
2025-12-03,SKU-023,CompB,121.66
2025-12-04,SKU-023,CompA,120.42
2025-12-04,SKU-023,CompB,123.98
2025-12-05,SKU-023,CompA,111.57
2025-12-05,SKU-023,CompB,108.65
2025-12-06,SKU-023,CompA,125.48
2025-12-06,SKU-023,CompB,129.5
2025-12-07,SKU-023,CompA,125.76
2025-12-07,SKU-023,CompB,118.56
2025-12-08,SKU-023,CompA,121.46
2025-12-08,SKU-023,CompB,122.67
2025-12-09,SKU-023,CompA,119.64
2025-12-09,SKU-023,CompB,121.48
2025-12-10,SKU-023,CompA,121.34
2025-12-10,SKU-023,CompB,118.15
2025-12-11,SKU-023,CompA,123.96
2025-12-11,SKU-023,CompB,118.91
2025-12-12,SKU-023,CompA,111.8
2025-12-12,SKU-023,CompB,112.65
2025-12-13,SKU-023,CompA,105.15
2025-12-13,SKU-023,CompB,105.93
2025-12-14,SKU-023,CompA,119.24
2025-12-14,SKU-023,CompB,122.61
2025-12-15,SKU-023,CompA,118.66
2025-12-15,SKU-023,CompB,121.31
2025-12-16,SKU-023,CompA,110.99
2025-12-16,SKU-023,CompB,110.59
2025-12-17,SKU-023,CompA,119.03
2025-12-17,SKU-023,CompB,120.85
2025-12-18,SKU-023,CompA,111.18
2025-12-18,SKU-023,CompB,112.49
2025-12-19,SKU-023,CompA,123.98
2025-12-19,SKU-023,CompB,124.72
2025-12-20,SKU-023,CompA,117.45
2025-12-20,SKU-023,CompB,115.65
2025-12-21,SKU-023,CompA,122.89
2025-12-21,SKU-023,CompB,123.3
2025-12-22,SKU-023,CompA,121.65
2025-12-22,SKU-023,CompB,121.96
2025-12-23,SKU-023,CompA,113.93
2025-12-23,SKU-023,CompB,112.68
2025-12-24,SKU-023,CompA,115.4
2025-12-24,SKU-023,CompB,109.26
2025-12-25,SKU-023,CompA,116.31
2025-12-25,SKU-023,CompB,115.91
2025-12-26,SKU-023,CompA,111.19
2025-12-26,SKU-023,CompB,114.83
2025-12-27,SKU-023,CompA,112.23
2025-12-27,SKU-023,CompB,114.72
2025-07-01,SKU-024,CompA,109.41
2025-07-01,SKU-024,CompB,107.99
2025-07-02,SKU-024,CompA,109.16
2025-07-02,SKU-024,CompB,107.07
2025-07-03,SKU-024,CompA,103.3
2025-07-03,SKU-024,CompB,105.67
2025-07-04,SKU-024,CompA,105.16
2025-07-04,SKU-024,CompB,107.07
2025-07-05,SKU-024,CompA,103.15
2025-07-05,SKU-024,CompB,104.22
2025-07-06,SKU-024,CompA,117.84
2025-07-06,SKU-024,CompB,116.5
2025-07-07,SKU-024,CompA,105.99
2025-07-07,SKU-024,CompB,108.75
2025-07-08,SKU-024,CompA,115.6
2025-07-08,SKU-024,CompB,113.33
2025-07-09,SKU-024,CompA,113.61
2025-07-09,SKU-024,CompB,112.78
2025-07-10,SKU-024,CompA,104.11
2025-07-10,SKU-024,CompB,109.95
2025-07-11,SKU-024,CompA,108.79
2025-07-11,SKU-024,CompB,112.0
2025-07-12,SKU-024,CompA,106.64
2025-07-12,SKU-024,CompB,105.98
2025-07-13,SKU-024,CompA,102.22
2025-07-13,SKU-024,CompB,100.87
2025-07-14,SKU-024,CompA,108.06
2025-07-14,SKU-024,CompB,107.91
2025-07-15,SKU-024,CompA,108.43
2025-07-15,SKU-024,CompB,109.92
2025-07-16,SKU-024,CompA,107.25
2025-07-16,SKU-024,CompB,110.86
2025-07-17,SKU-024,CompA,107.91
2025-07-17,SKU-024,CompB,105.68
2025-07-18,SKU-024,CompA,100.18
2025-07-18,SKU-024,CompB,101.09
2025-07-19,SKU-024,CompA,108.73
2025-07-19,SKU-024,CompB,111.02
2025-07-20,SKU-024,CompA,102.65
2025-07-20,SKU-024,CompB,104.86
2025-07-21,SKU-024,CompA,110.5
2025-07-21,SKU-024,CompB,109.72
2025-07-22,SKU-024,CompA,107.43
2025-07-22,SKU-024,CompB,106.29
2025-07-23,SKU-024,CompA,112.38
2025-07-23,SKU-024,CompB,111.22
2025-07-24,SKU-024,CompA,109.49
2025-07-24,SKU-024,CompB,107.82
2025-07-25,SKU-024,CompA,106.15
2025-07-25,SKU-024,CompB,106.59
2025-07-26,SKU-024,CompA,112.23
2025-07-26,SKU-024,CompB,108.29
2025-07-27,SKU-024,CompA,104.24
2025-07-27,SKU-024,CompB,99.09
2025-07-28,SKU-024,CompA,115.11
2025-07-28,SKU-024,CompB,115.36
2025-07-29,SKU-024,CompA,105.37
2025-07-29,SKU-024,CompB,102.08
2025-07-30,SKU-024,CompA,104.46
2025-07-30,SKU-024,CompB,107.15
2025-07-31,SKU-024,CompA,109.18
2025-07-31,SKU-024,CompB,108.65
2025-08-01,SKU-024,CompA,103.53
2025-08-01,SKU-024,CompB,104.63
2025-08-02,SKU-024,CompA,106.47
2025-08-02,SKU-024,CompB,107.98
2025-08-03,SKU-024,CompA,104.13
2025-08-03,SKU-024,CompB,102.07
2025-08-04,SKU-024,CompA,110.99
2025-08-04,SKU-024,CompB,109.45
2025-08-05,SKU-024,CompA,101.13
2025-08-05,SKU-024,CompB,100.66
2025-08-06,SKU-024,CompA,114.75
2025-08-06,SKU-024,CompB,116.48
2025-08-07,SKU-024,CompA,112.37
2025-08-07,SKU-024,CompB,110.17
2025-08-08,SKU-024,CompA,110.5
2025-08-08,SKU-024,CompB,111.3
2025-08-09,SKU-024,CompA,114.16
2025-08-09,SKU-024,CompB,111.56
2025-08-10,SKU-024,CompA,112.54
2025-08-10,SKU-024,CompB,112.1
2025-08-11,SKU-024,CompA,102.22
2025-08-11,SKU-024,CompB,102.63
2025-08-12,SKU-024,CompA,106.25
2025-08-12,SKU-024,CompB,106.92
2025-08-13,SKU-024,CompA,104.48
2025-08-13,SKU-024,CompB,105.46
2025-08-14,SKU-024,CompA,106.02
2025-08-14,SKU-024,CompB,105.86
2025-08-15,SKU-024,CompA,110.41
2025-08-15,SKU-024,CompB,108.59
2025-08-16,SKU-024,CompA,114.51
2025-08-16,SKU-024,CompB,113.46
2025-08-17,SKU-024,CompA,117.69
2025-08-17,SKU-024,CompB,113.19
2025-08-18,SKU-024,CompA,107.73
2025-08-18,SKU-024,CompB,108.92
2025-08-19,SKU-024,CompA,114.36
2025-08-19,SKU-024,CompB,113.72
2025-08-20,SKU-024,CompA,111.05
2025-08-20,SKU-024,CompB,112.01
2025-08-21,SKU-024,CompA,116.37
2025-08-21,SKU-024,CompB,114.52
2025-08-22,SKU-024,CompA,109.9
2025-08-22,SKU-024,CompB,113.2
2025-08-23,SKU-024,CompA,104.1
2025-08-23,SKU-024,CompB,105.49
2025-08-24,SKU-024,CompA,107.39
2025-08-24,SKU-024,CompB,108.73
2025-08-25,SKU-024,CompA,104.71
2025-08-25,SKU-024,CompB,103.75
2025-08-26,SKU-024,CompA,108.5
2025-08-26,SKU-024,CompB,112.01
2025-08-27,SKU-024,CompA,109.95
2025-08-27,SKU-024,CompB,110.29
2025-08-28,SKU-024,CompA,106.74
2025-08-28,SKU-024,CompB,109.48
2025-08-29,SKU-024,CompA,109.66
2025-08-29,SKU-024,CompB,105.14
2025-08-30,SKU-024,CompA,106.73
2025-08-30,SKU-024,CompB,110.35
2025-08-31,SKU-024,CompA,110.76
2025-08-31,SKU-024,CompB,112.06
2025-09-01,SKU-024,CompA,105.26
2025-09-01,SKU-024,CompB,106.68
2025-09-02,SKU-024,CompA,103.52
2025-09-02,SKU-024,CompB,109.35
2025-09-03,SKU-024,CompA,118.23
2025-09-03,SKU-024,CompB,117.04
2025-09-04,SKU-024,CompA,107.49
2025-09-04,SKU-024,CompB,104.86
2025-09-05,SKU-024,CompA,109.23
2025-09-05,SKU-024,CompB,105.85
2025-09-06,SKU-024,CompA,107.08
2025-09-06,SKU-024,CompB,109.17
2025-09-07,SKU-024,CompA,109.71
2025-09-07,SKU-024,CompB,111.17
2025-09-08,SKU-024,CompA,101.27
2025-09-08,SKU-024,CompB,99.24
2025-09-09,SKU-024,CompA,109.79
2025-09-09,SKU-024,CompB,109.24
2025-09-10,SKU-024,CompA,107.68
2025-09-10,SKU-024,CompB,104.45
2025-09-11,SKU-024,CompA,114.42
2025-09-11,SKU-024,CompB,110.32
2025-09-12,SKU-024,CompA,106.49
2025-09-12,SKU-024,CompB,106.73
2025-09-13,SKU-024,CompA,107.3
2025-09-13,SKU-024,CompB,106.19
2025-09-14,SKU-024,CompA,106.75
2025-09-14,SKU-024,CompB,104.48
2025-09-15,SKU-024,CompA,108.38
2025-09-15,SKU-024,CompB,110.09
2025-09-16,SKU-024,CompA,110.18
2025-09-16,SKU-024,CompB,109.69
2025-09-17,SKU-024,CompA,102.02
2025-09-17,SKU-024,CompB,102.7
2025-09-18,SKU-024,CompA,115.04
2025-09-18,SKU-024,CompB,113.68
2025-09-19,SKU-024,CompA,108.69
2025-09-19,SKU-024,CompB,108.8
2025-09-20,SKU-024,CompA,107.78
2025-09-20,SKU-024,CompB,111.93
2025-09-21,SKU-024,CompA,111.76
2025-09-21,SKU-024,CompB,108.86
2025-09-22,SKU-024,CompA,112.91
2025-09-22,SKU-024,CompB,109.24
2025-09-23,SKU-024,CompA,107.51
2025-09-23,SKU-024,CompB,105.17
2025-09-24,SKU-024,CompA,114.44
2025-09-24,SKU-024,CompB,116.51
2025-09-25,SKU-024,CompA,112.52
2025-09-25,SKU-024,CompB,112.96
2025-09-26,SKU-024,CompA,111.31
2025-09-26,SKU-024,CompB,113.84
2025-09-27,SKU-024,CompA,108.63
2025-09-27,SKU-024,CompB,106.03
2025-09-28,SKU-024,CompA,108.92
2025-09-28,SKU-024,CompB,109.52
2025-09-29,SKU-024,CompA,114.14
2025-09-29,SKU-024,CompB,112.77
2025-09-30,SKU-024,CompA,113.94
2025-09-30,SKU-024,CompB,117.93
2025-10-01,SKU-024,CompA,104.32
2025-10-01,SKU-024,CompB,108.37
2025-10-02,SKU-024,CompA,111.06
2025-10-02,SKU-024,CompB,110.63
2025-10-03,SKU-024,CompA,100.26
2025-10-03,SKU-024,CompB,103.16
2025-10-04,SKU-024,CompA,109.61
2025-10-04,SKU-024,CompB,110.26
2025-10-05,SKU-024,CompA,104.6
2025-10-05,SKU-024,CompB,105.21
2025-10-06,SKU-024,CompA,113.53
2025-10-06,SKU-024,CompB,113.87
2025-10-07,SKU-024,CompA,100.56
2025-10-07,SKU-024,CompB,100.87
2025-10-08,SKU-024,CompA,113.97
2025-10-08,SKU-024,CompB,112.25
2025-10-09,SKU-024,CompA,111.74
2025-10-09,SKU-024,CompB,113.85
2025-10-10,SKU-024,CompA,108.24
2025-10-10,SKU-024,CompB,104.8
2025-10-11,SKU-024,CompA,109.81
2025-10-11,SKU-024,CompB,109.24
2025-10-12,SKU-024,CompA,109.03
2025-10-12,SKU-024,CompB,106.43
2025-10-13,SKU-024,CompA,105.51
2025-10-13,SKU-024,CompB,105.27
2025-10-14,SKU-024,CompA,102.72
2025-10-14,SKU-024,CompB,100.44
2025-10-15,SKU-024,CompA,112.19
2025-10-15,SKU-024,CompB,111.06
2025-10-16,SKU-024,CompA,105.3
2025-10-16,SKU-024,CompB,106.51
2025-10-17,SKU-024,CompA,104.81
2025-10-17,SKU-024,CompB,104.22
2025-10-18,SKU-024,CompA,103.04
2025-10-18,SKU-024,CompB,105.83
2025-10-19,SKU-024,CompA,112.48
2025-10-19,SKU-024,CompB,108.3
2025-10-20,SKU-024,CompA,109.48
2025-10-20,SKU-024,CompB,111.31
2025-10-21,SKU-024,CompA,105.37
2025-10-21,SKU-024,CompB,106.57
2025-10-22,SKU-024,CompA,111.9
2025-10-22,SKU-024,CompB,112.26
2025-10-23,SKU-024,CompA,107.41
2025-10-23,SKU-024,CompB,108.15
2025-10-24,SKU-024,CompA,108.56
2025-10-24,SKU-024,CompB,111.28
2025-10-25,SKU-024,CompA,112.32
2025-10-25,SKU-024,CompB,108.93
2025-10-26,SKU-024,CompA,113.24
2025-10-26,SKU-024,CompB,109.55
2025-10-27,SKU-024,CompA,96.08
2025-10-27,SKU-024,CompB,100.83
2025-10-28,SKU-024,CompA,112.28
2025-10-28,SKU-024,CompB,107.61
2025-10-29,SKU-024,CompA,102.18
2025-10-29,SKU-024,CompB,106.52
2025-10-30,SKU-024,CompA,109.53
2025-10-30,SKU-024,CompB,110.95
2025-10-31,SKU-024,CompA,114.32
2025-10-31,SKU-024,CompB,112.22
2025-11-01,SKU-024,CompA,107.93
2025-11-01,SKU-024,CompB,105.75
2025-11-02,SKU-024,CompA,106.7
2025-11-02,SKU-024,CompB,108.93
2025-11-03,SKU-024,CompA,113.96
2025-11-03,SKU-024,CompB,114.58
2025-11-04,SKU-024,CompA,111.29
2025-11-04,SKU-024,CompB,106.78
2025-11-05,SKU-024,CompA,107.58
2025-11-05,SKU-024,CompB,108.45
2025-11-06,SKU-024,CompA,110.24
2025-11-06,SKU-024,CompB,111.02
2025-11-07,SKU-024,CompA,105.41
2025-11-07,SKU-024,CompB,107.65
2025-11-08,SKU-024,CompA,108.77
2025-11-08,SKU-024,CompB,108.37
2025-11-09,SKU-024,CompA,112.8
2025-11-09,SKU-024,CompB,108.0
2025-11-10,SKU-024,CompA,105.37
2025-11-10,SKU-024,CompB,104.52
2025-11-11,SKU-024,CompA,106.36
2025-11-11,SKU-024,CompB,105.8
2025-11-12,SKU-024,CompA,107.32
2025-11-12,SKU-024,CompB,109.33
2025-11-13,SKU-024,CompA,102.12
2025-11-13,SKU-024,CompB,101.61
2025-11-14,SKU-024,CompA,107.97
2025-11-14,SKU-024,CompB,111.27
2025-11-15,SKU-024,CompA,119.13
2025-11-15,SKU-024,CompB,120.15
2025-11-16,SKU-024,CompA,112.66
2025-11-16,SKU-024,CompB,113.03
2025-11-17,SKU-024,CompA,104.01
2025-11-17,SKU-024,CompB,106.88
2025-11-18,SKU-024,CompA,106.51
2025-11-18,SKU-024,CompB,111.66
2025-11-19,SKU-024,CompA,103.15
2025-11-19,SKU-024,CompB,103.15
2025-11-20,SKU-024,CompA,111.76
2025-11-20,SKU-024,CompB,107.71
2025-11-21,SKU-024,CompA,117.16
2025-11-21,SKU-024,CompB,115.44
2025-11-22,SKU-024,CompA,108.97
2025-11-22,SKU-024,CompB,109.18
2025-11-23,SKU-024,CompA,116.94
2025-11-23,SKU-024,CompB,115.39
2025-11-24,SKU-024,CompA,109.57
2025-11-24,SKU-024,CompB,108.67
2025-11-25,SKU-024,CompA,105.31
2025-11-25,SKU-024,CompB,106.51
2025-11-26,SKU-024,CompA,113.25
2025-11-26,SKU-024,CompB,110.98
2025-11-27,SKU-024,CompA,105.12
2025-11-27,SKU-024,CompB,106.79
2025-11-28,SKU-024,CompA,108.25
2025-11-28,SKU-024,CompB,110.87
2025-11-29,SKU-024,CompA,113.55
2025-11-29,SKU-024,CompB,108.31
2025-11-30,SKU-024,CompA,109.46
2025-11-30,SKU-024,CompB,106.34
2025-12-01,SKU-024,CompA,116.07
2025-12-01,SKU-024,CompB,116.16
2025-12-02,SKU-024,CompA,96.54
2025-12-02,SKU-024,CompB,96.03
2025-12-03,SKU-024,CompA,108.57
2025-12-03,SKU-024,CompB,104.96
2025-12-04,SKU-024,CompA,112.44
2025-12-04,SKU-024,CompB,111.94
2025-12-05,SKU-024,CompA,109.61
2025-12-05,SKU-024,CompB,110.6
2025-12-06,SKU-024,CompA,115.82
2025-12-06,SKU-024,CompB,114.55
2025-12-07,SKU-024,CompA,111.12
2025-12-07,SKU-024,CompB,109.97
2025-12-08,SKU-024,CompA,106.55
2025-12-08,SKU-024,CompB,105.4
2025-12-09,SKU-024,CompA,109.28
2025-12-09,SKU-024,CompB,107.35
2025-12-10,SKU-024,CompA,104.71
2025-12-10,SKU-024,CompB,104.35
2025-12-11,SKU-024,CompA,104.95
2025-12-11,SKU-024,CompB,103.84
2025-12-12,SKU-024,CompA,105.53
2025-12-12,SKU-024,CompB,105.59
2025-12-13,SKU-024,CompA,105.7
2025-12-13,SKU-024,CompB,110.69
2025-12-14,SKU-024,CompA,110.13
2025-12-14,SKU-024,CompB,108.1
2025-12-15,SKU-024,CompA,117.45
2025-12-15,SKU-024,CompB,113.87
2025-12-16,SKU-024,CompA,108.49
2025-12-16,SKU-024,CompB,110.98
2025-12-17,SKU-024,CompA,99.55
2025-12-17,SKU-024,CompB,101.44
2025-12-18,SKU-024,CompA,108.1
2025-12-18,SKU-024,CompB,109.49
2025-12-19,SKU-024,CompA,113.76
2025-12-19,SKU-024,CompB,109.88
2025-12-20,SKU-024,CompA,107.44
2025-12-20,SKU-024,CompB,109.99
2025-12-21,SKU-024,CompA,106.45
2025-12-21,SKU-024,CompB,104.09
2025-12-22,SKU-024,CompA,103.95
2025-12-22,SKU-024,CompB,101.31
2025-12-23,SKU-024,CompA,112.45
2025-12-23,SKU-024,CompB,110.66
2025-12-24,SKU-024,CompA,114.56
2025-12-24,SKU-024,CompB,112.59
2025-12-25,SKU-024,CompA,113.81
2025-12-25,SKU-024,CompB,112.59
2025-12-26,SKU-024,CompA,111.04
2025-12-26,SKU-024,CompB,111.95
2025-12-27,SKU-024,CompA,112.37
2025-12-27,SKU-024,CompB,117.05
2025-07-01,SKU-025,CompA,102.45
2025-07-01,SKU-025,CompB,104.04
2025-07-02,SKU-025,CompA,97.67
2025-07-02,SKU-025,CompB,95.39
2025-07-03,SKU-025,CompA,96.62
2025-07-03,SKU-025,CompB,97.05
2025-07-04,SKU-025,CompA,92.58
2025-07-04,SKU-025,CompB,91.44
2025-07-05,SKU-025,CompA,96.09
2025-07-05,SKU-025,CompB,96.21
2025-07-06,SKU-025,CompA,93.5
2025-07-06,SKU-025,CompB,95.29
2025-07-07,SKU-025,CompA,100.36
2025-07-07,SKU-025,CompB,97.55
2025-07-08,SKU-025,CompA,89.73
2025-07-08,SKU-025,CompB,88.66
2025-07-09,SKU-025,CompA,92.5
2025-07-09,SKU-025,CompB,92.7
2025-07-10,SKU-025,CompA,98.47
2025-07-10,SKU-025,CompB,98.44
2025-07-11,SKU-025,CompA,91.94
2025-07-11,SKU-025,CompB,94.08
2025-07-12,SKU-025,CompA,90.97
2025-07-12,SKU-025,CompB,92.44
2025-07-13,SKU-025,CompA,88.21
2025-07-13,SKU-025,CompB,92.59
2025-07-14,SKU-025,CompA,101.21
2025-07-14,SKU-025,CompB,99.47
2025-07-15,SKU-025,CompA,88.6
2025-07-15,SKU-025,CompB,87.96
2025-07-16,SKU-025,CompA,93.42
2025-07-16,SKU-025,CompB,91.89
2025-07-17,SKU-025,CompA,101.84
2025-07-17,SKU-025,CompB,98.31
2025-07-18,SKU-025,CompA,93.13
2025-07-18,SKU-025,CompB,93.9
2025-07-19,SKU-025,CompA,92.83
2025-07-19,SKU-025,CompB,95.86
2025-07-20,SKU-025,CompA,90.89
2025-07-20,SKU-025,CompB,90.88
2025-07-21,SKU-025,CompA,86.27
2025-07-21,SKU-025,CompB,86.35
2025-07-22,SKU-025,CompA,93.69
2025-07-22,SKU-025,CompB,95.03
2025-07-23,SKU-025,CompA,91.93
2025-07-23,SKU-025,CompB,93.79
2025-07-24,SKU-025,CompA,91.92
2025-07-24,SKU-025,CompB,96.41
2025-07-25,SKU-025,CompA,89.62
2025-07-25,SKU-025,CompB,85.23
2025-07-26,SKU-025,CompA,93.93
2025-07-26,SKU-025,CompB,94.58
2025-07-27,SKU-025,CompA,91.66
2025-07-27,SKU-025,CompB,88.37
2025-07-28,SKU-025,CompA,85.14
2025-07-28,SKU-025,CompB,85.62
2025-07-29,SKU-025,CompA,104.59
2025-07-29,SKU-025,CompB,101.89
2025-07-30,SKU-025,CompA,87.07
2025-07-30,SKU-025,CompB,90.16
2025-07-31,SKU-025,CompA,92.64
2025-07-31,SKU-025,CompB,94.62
2025-08-01,SKU-025,CompA,91.17
2025-08-01,SKU-025,CompB,92.29
2025-08-02,SKU-025,CompA,90.94
2025-08-02,SKU-025,CompB,92.84
2025-08-03,SKU-025,CompA,90.33
2025-08-03,SKU-025,CompB,90.37
2025-08-04,SKU-025,CompA,95.7
2025-08-04,SKU-025,CompB,90.61
2025-08-05,SKU-025,CompA,99.63
2025-08-05,SKU-025,CompB,97.97
2025-08-06,SKU-025,CompA,96.6
2025-08-06,SKU-025,CompB,94.04
2025-08-07,SKU-025,CompA,91.42
2025-08-07,SKU-025,CompB,93.69
2025-08-08,SKU-025,CompA,93.82
2025-08-08,SKU-025,CompB,92.75
